"ID","Pedigree","Comments","INDV","F_MISS","acc_v2.7","id_v2.7"
"PI 587126","C13","sweet corn","PI587126:250035254",0.234124,"PI587126",250035254
"PI 587127","H105W","other","PI587127:250031574",0.0992331,"PI587127",250031574
"PI 587128","H84","other","PI587128:250031400",0.146842,"PI587128",250031400
"PI 587129","H99","other","PI587129:250034881",0.146866,"PI587129",250034881
"PI 587129","H99","other","PI587129:250034734",0.145816,"PI587129",250034734
"PI 587130","4722","other","PI587130:250032786",0.225236,"PI587130",250032786
"PI 587131","HP301","popcorn","PI587131:250034929",0.113453,"PI587131",250034929
"PI 587132","Sg 1533","popcorn","PI587132:250031629",0.149004,"PI587132",250031629
"PI 587133","P39","sweet corn","PI587133:250032564",0.161861,"PI587133",250032564
"PI 587134","IA2132","sweet corn","PI587134:250032443",0.343058,"PI587134",250032443
"PI 587135","Ia5125","sweet corn","PI587135:250032980",0.203883,"PI587135",250032980
"PI 587137","Ms71","other","PI587137:250033584",0.11323,"PI587137",250033584
"PI 587138","A554","other","PI587138:250034627",0.201676,"PI587138",250034627
"PI 587138","A554","other","PI587138:250033598",0.20184,"PI587138",250033598
"PI 587139","A619","other","PI587139:250033566",0.101146,"PI587139",250033566
"PI 587140","A632","other","PI587140:250031900",0.0894616,"PI587140",250031900
"PI 587141","A654","other","PI587141:250032534",0.298758,"PI587141",250032534
"PI 587141","A654","other","PI587141:250032335",0.142113,"PI587141",250032335
"PI 587141","A654","other","PI587141:250032538",0.140712,"PI587141",250032538
"PI 587141","A654","other","PI587141:250032392",0.156967,"PI587141",250032392
"PI 587142","A679","other","PI587142:250031913",0.0864949,"PI587142",250031913
"PI 587143","A682","other","PI587143:250035089",0.206668,"PI587143",250035089
"PI 587144","Mo24W","other","PI587144:250032072",0.376668,"PI587144",250032072
"PI 587145","NC268","other","PI587145:250032788",0.360035,"PI587145",250032788
"PI 587147","Pa91","other","PI587147:250031030",0.135773,"PI587147",250031030
"PI 587149","Va26","other","PI587149:250031958",0.172069,"PI587149",250031958
"PI 587150","Va35","other","PI587150:250041524",0.138243,"PI587150",250041524
"PI 587150","Va35","other","PI587150:250031501",0.138451,"PI587150",250031501
"PI 587150","Va35","other","PI587150:250041609",0.138405,"PI587150",250041609
"PI 587151","Va102","other","PI587151:250031935",0.198292,"PI587151",250031935
"PI 587152","W64A","other","PI587152:250033736",0.113167,"PI587152",250033736
"PI 587153","W117","other","PI587153:250032308",0.178241,"PI587153",250032308
"PI 587154","W153R","other","PI587154:250031920",0.134398,"PI587154",250031920
"PI 587154","W153R","other","PI587154:250033489",0.132689,"PI587154",250033489
"PI 587155","W182BN","other","PI587155:250032416",0.138662,"PI587155",250032416
"PI 591014","BO385Y","other","PI591014:250042443",0.267894,"PI591014",250042443
"PI 591015","BO394Y","other","PI591015:250042422",0.284467,"PI591015",250042422
"PI 591022","BO46W","other","PI591022:250042459",0.192651,"PI591022",250042459
"PI 592733","R228","other","PI592733:250031273",0.157948,"PI592733",250031273
"PI 592734","R229","other","PI592734:250033722",0.0645828,"PI592734",250033722
"PI 592735","R230","other","PI592735:250035264",0.116933,"PI592735",250035264
"PI 592741","N801w","other","PI592741:250033859",0.18636,"PI592741",250033859
"PI 593007","Hi25","other","PI593007:250032839",0.0977037,"PI593007",250032839
"PI 593010","Hi28","other","PI593010:250040779",0.184884,"PI593010",250040779
"PI 593010","Hi28","other","PI593010:250032827",0.268186,"PI593010",250032827
"PI 593011","Hi29","other","PI593011:250034587",0.323532,"PI593011",250034587
"PI 593013","Hi31","other","PI593013:250033016",0.0901622,"PI593013",250033016
"PI 593014","Hi33","other","PI593014:250032852",0.199558,"PI593014",250032852
"PI 593017","Hi39","other","PI593017:250033076",0.191465,"PI593017",250033076
"PI 593460","991","other","PI593460:250034834",0.139818,"PI593460",250034834
"PI 594045","B102","other","PI594045:250034759",0.154438,"PI594045",250034759
"PI 594046","B103","other","PI594046:250033812",0.122646,"PI594046",250033812
"PI 594047","B104","other","PI594047:250033581",0.125957,"PI594047",250033581
"PI 594048","B105","other","PI594048:250034886",0.177833,"PI594048",250034886
"PI 594049","B106","other","PI594049:250031130",0.213297,"PI594049",250031130
"PI 594050","N501","other","PI594050:250033561",0.162731,"PI594050",250033561
"PI 594051","N502","other","PI594051:250031945",0.205033,"PI594051",250031945
"PI 594052","N503","other","PI594052:250031902",0.162542,"PI594052",250031902
"PI 594053","N504","other","PI594053:250033608",0.160876,"PI594053",250033608
"PI 594054","N505","other","PI594054:250032289",0.230802,"PI594054",250032289
"PI 594055","N506","other","PI594055:250031959",0.170168,"PI594055",250031959
"PI 594056","N507","other","PI594056:250031928",0.187637,"PI594056",250031928
"PI 594057","N508","other","PI594057:250033541",0.22829,"PI594057",250033541
"PI 594058","N509","other","PI594058:250033045",0.206271,"PI594058",250033045
"PI 594059","N510","other","PI594059:250033527",0.182735,"PI594059",250033527
"PI 594060","N511","other","PI594060:250032924",0.157155,"PI594060",250032924
"PI 594061","N512","other","PI594061:250033526",0.220856,"PI594061",250033526
"PI 594062","N513","other","PI594062:250033525",0.158848,"PI594062",250033525
"PI 594063","N514","other","PI594063:250033573",0.164662,"PI594063",250033573
"PI 594064","N515","other","PI594064:250031892",0.158863,"PI594064",250031892
"PI 594064","N515","other","PI594064:250040768",0.144015,"PI594064",250040768
"PI 594065","N516","other","PI594065:250031946",0.233817,"PI594065",250031946
"PI 594066","N517","other","PI594066:250032577",0.161371,"PI594066",250032577
"PI 594067","N518","other","PI594067:250031910",0.208236,"PI594067",250031910
"PI 594068","N519","other","PI594068:250033554",0.170689,"PI594068",250033554
"PI 594069","N520","other","PI594069:250041727",0.204761,"PI594069",250041727
"PI 594069","N520","other","PI594069:250032593",0.204809,"PI594069",250032593
"PI 594070","N521","other","PI594070:250033578",0.191952,"PI594070",250033578
"PI 594071","N523","other","PI594071:250031914",0.210451,"PI594071",250031914
"PI 594072","N524","other","PI594072:250031957",0.158348,"PI594072",250031957
"PI 594073","N525","other","PI594073:250033544",0.211941,"PI594073",250033544
"PI 594074","N526","other","PI594074:250033569",0.174781,"PI594074",250033569
"PI 594075","N528","other","PI594075:250031895",0.199947,"PI594075",250031895
"PI 594076","N529","other","PI594076:250033586",0.155426,"PI594076",250033586
"PI 594077","N530","other","PI594077:250031893",0.186642,"PI594077",250031893
"PI 594078","N532","other","PI594078:250031940",0.185484,"PI594078",250031940
"PI 594079","N533","other","PI594079:250032321",0.177512,"PI594079",250032321
"PI 594080","N534","other","PI594080:250031961",0.168172,"PI594080",250031961
"PI 594081","N535","other","PI594081:250032599",0.180677,"PI594081",250032599
"PI 594082","N536","other","PI594082:250033540",0.169022,"PI594082",250033540
"PI 594083","N537","other","PI594083:250033528",0.16212,"PI594083",250033528
"PI 594084","N538","other","PI594084:250032837",0.158465,"PI594084",250032837
"PI 594085","N539","other","PI594085:250032274",0.165367,"PI594085",250032274
"PI 594086","N540","other","PI594086:250042568",0.165757,"PI594086",250042568
"PI 594086","N540","other","PI594086:250033596",0.166323,"PI594086",250033596
"PI 594087","N541","other","PI594087:250031881",0.207516,"PI594087",250031881
"PI 594088","N542","other","PI594088:250033432",0.195626,"PI594088",250033432
"PI 594089","N543","other","PI594089:250031921",0.221507,"PI594089",250031921
"PI 594090","N544","other","PI594090:250033545",0.195954,"PI594090",250033545
"PI 594091","N545","other","PI594091:250031907",0.160599,"PI594091",250031907
"PI 595366","N209","other","PI595366:250034822",0.161178,"PI595366",250034822
"PI 595367","N215","other","PI595367:250034616",0.175219,"PI595367",250034616
"PI 595569","CML 300","other","PI595569:250033480",0.149101,"PI595569",250033480
"PI 595616","ZS01250","other","PI595616:250033618",0.164774,"PI595616",250033618
"PI 596355","N216","other","PI596355:250032414",0.159734,"PI596355",250032414
"PI 596356","N217","other","PI596356:250032396",0.0966533,"PI596356",250032396
"PI 596357","N218","other","PI596357:250034671",0.0876459,"PI596357",250034671
"PI 596499","OC12","other","PI596499:250031409",0.400819,"PI596499",250031409
"PI 596499","OC12","other","PI596499:250041663",0.542083,"PI596499",250041663
"PI 596500","OC13","other","PI596500:250041699",0.455998,"PI596500",250041699
"PI 596500","OC13","other","PI596500:250031637",0.406696,"PI596500",250031637
"PI 596501","OC14","other","PI596501:250031262",0.346159,"PI596501",250031262
"PI 596502","OC15","other","PI596502:250041656",0.360168,"PI596502",250041656
"PI 596502","OC15","other","PI596502:250041555",0.363321,"PI596502",250041555
"PI 596502","OC15","other","PI596502:250031493",0.353522,"PI596502",250031493
"PI 596503","OC16","other","PI596503:250041589",0.518186,"PI596503",250041589
"PI 596503","OC16","other","PI596503:250034676",0.504125,"PI596503",250034676
"PI 596504","OC17","popcorn","PI596504:250034699",0.30811,"PI596504",250034699
"PI 596505","OC18","other","PI596505:250031375",0.554672,"PI596505",250031375
"PI 596506","OC19","popcorn","PI596506:250033690",0.353563,"PI596506",250033690
"PI 596627","Mp710","other","PI596627:250033155",0.26887,"PI596627",250033155
"PI 596629","Mp712","other","PI596629:250033050",0.41279,"PI596629",250033050
"PI 597578","N546","other","PI597578:250033591",0.212267,"PI597578",250033591
"PI 597925","B107","other","PI597925:250031325",0.119342,"PI597925",250031325
"PI 597926","B108","other","PI597926:250031033",0.374645,"PI597926",250031033
"PI 597927","B109","other","PI597927:250030983",0.0610904,"PI597927",250030983
"PI 597927","B109","other","PI597927:250031042",0.0619425,"PI597927",250031042
"PI 597927","B109","other","PI597927:250035003",0.0672083,"PI597927",250035003
"PI 600729","LP1 NR HT","other","PI600729:250031458",0.0818587,"PI600729",250031458
"PI 600751","Seagull Seventeen","other","PI600751:250033671",0.0617359,"PI600751",250033671
"PI 600772","FR19","other","PI600772:250034966",0.163988,"PI600772",250034966
"PI 600772","FR19","other","PI600772:250041425",0.171024,"PI600772",250041425
"PI 600791","LH38","other","PI600791:250033467",0.107398,"PI600791",250033467
"PI 600944","LH39","other","PI600944:250041596",0.104566,"PI600944",250041596
"PI 600944","LH39","other","PI600944:250032906",0.100385,"PI600944",250032906
"PI 600954","LH119","other","PI600954:250033455",0.0324499,"PI600954",250033455
"PI 600955","LH51","other","PI600955:250031416",0.0708608,"PI600955",250031416
"PI 600955","LH51","other","PI600955:250041704",0.0683403,"PI600955",250041704
"PI 600956","MDF-13D","other","PI600956:250031548",0.149789,"PI600956",250031548
"PI 600956","MDF-13D","other","PI600956:250041559",0.152218,"PI600956",250041559
"PI 600957","LH74","other","PI600957:250032450",0.0558087,"PI600957",250032450
"PI 600957","LH74","other","PI600957:250041525",0.0572343,"PI600957",250041525
"PI 600958","FAPW","other","PI600958:250031412",0.0713145,"PI600958",250031412
"PI 600959","LH145","other","PI600959:250032131",0.101446,"PI600959",250032131
"PI 600981","PHG39","other","PI600981:250033863",0.0941751,"PI600981",250033863
"PI 600981","PHG39","other","PI600981:250041676",0.0952043,"PI600981",250041676
"PI 601004","LH132","other","PI601004:250033532",0.033707,"PI601004",250033532
"PI 601005","207","other","PI601005:250032182",0.0951111,"PI601005",250032182
"PI 601005","207","other","PI601005:250041450",0.0945408,"PI601005",250041450
"PI 601006","PHG50","other","PI601006:250041478",0.115362,"PI601006",250041478
"PI 601006","PHG50","other","PI601006:250031516",0.444956,"PI601006",250031516
"PI 601007","BO9","other","PI601007:250032260",0.099531,"PI601007",250032260
"PI 601008","PHG35","other","PI601008:250033837",0.134683,"PI601008",250033837
"PI 601008","PHG35","other","PI601008:250041665",0.123316,"PI601008",250041665
"PI 601008","PHG35","other","PI601008:250041688",0.129809,"PI601008",250041688
"PI 601009","PHB47","other","PI601009:250040770",0.0823378,"PI601009",250040770
"PI 601009","PHB47","other","PI601009:250031950",0.0848721,"PI601009",250031950
"PI 601026","F42","other","PI601026:250032197",0.0136848,"PI601026",250032197
"PI 601037","G80","other","PI601037:250031660",0.131951,"PI601037",250031660
"PI 601079","LH123HT","other","PI601079:250041700",0.112554,"PI601079",250041700
"PI 601079","LH123HT","other","PI601079:250031456",0.115252,"PI601079",250031456
"PI 601080","CR1HT","other","PI601080:250033851",0.116311,"PI601080",250033851
"PI 601150","PHG71","other","PI601150:250032418",0.0966967,"PI601150",250032418
"PI 601159","6103","other","PI601159:250031264",0.0745409,"PI601159",250031264
"PI 601170","LH82","other","PI601170:250032540",0.113435,"PI601170",250032540
"PI 601171","LH93","other","PI601171:250033705",0.232783,"PI601171",250033705
"PI 601172","HBA1","other","PI601172:250035080",0.147132,"PI601172",250035080
"PI 601190","Q381","other","PI601190:250032427",0.0956474,"PI601190",250032427
"PI 601191","DJ7","other","PI601191:250031638",0.0232952,"PI601191",250031638
"PI 601208","IB014","other","PI601208:250032429",0.106618,"PI601208",250032429
"PI 601209","MBNA","other","PI601209:250031398",0.105734,"PI601209",250031398
"PI 601210","78004","other","PI601210:250033834",0.078239,"PI601210",250033834
"PI 601210","78004","other","PI601210:250041607",0.0778956,"PI601210",250041607
"PI 601211","78010","other","PI601211:250033651",0.0741646,"PI601211",250033651
"PI 601229","PHG83","other","PI601229:250031564",0.128436,"PI601229",250031564
"PI 601269","5707","other","PI601269:250041604",0.151332,"PI601269",250041604
"PI 601269","5707","other","PI601269:250033718",0.143669,"PI601269",250033718
"PI 601270","PHG29","other","PI601270:250033857",0.105614,"PI601270",250033857
"PI 601300","4676A","other","PI601300:250031885",0.173142,"PI601300",250031885
"PI 601300","4676A","other","PI601300:250041588",0.189268,"PI601300",250041588
"PI 601301","78002A","other","PI601301:250031364",0.070899,"PI601301",250031364
"PI 601316","LH54","other","PI601316:250031658",0.0780525,"PI601316",250031658
"PI 601317","LH57","other","PI601317:250033829",0.104528,"PI601317",250033829
"PI 601318","PHG47","other","PI601318:250033667",0.118475,"PI601318",250033667
"PI 601319","PHG72","other","PI601319:250032442",0.115937,"PI601319",250032442
"PI 601320","PHG84","other","PI601320:250034941",0.124141,"PI601320",250034941
"PI 601320","PHG84","other","PI601320:250041608",0.127625,"PI601320",250041608
"PI 601321","PHJ40","other","PI601321:250032397",0.114031,"PI601321",250032397
"PI 601322","PHZ51","other","PI601322:250041572",0.108465,"PI601322",250041572
"PI 601322","PHZ51","other","PI601322:250040790",0.102938,"PI601322",250040790
"PI 601322","PHZ51","other","PI601322:250034686",0.104821,"PI601322",250034686
"PI 601329","SX-6-10 (Tetraploid)","other","PI601329:250033428",0.352233,"PI601329",250033428
"PI 601329","SX-6-10 (Tetraploid)","other","PI601329:250042325",0.461529,"PI601329",250042325
"PI 601331","SX-6-3 (Tetraploid)","other","PI601331:250032035",0.36395,"PI601331",250032035
"PI 601332","SX-6-7 (Tetraploid)","other","PI601332:250031898",0.326113,"PI601332",250031898
"PI 601360","LH52","other","PI601360:250041401",0.0904834,"PI601360",250041401
"PI 601360","LH52","other","PI601360:250031440",0.0847831,"PI601360",250031440
"PI 601361","PHR36","other","PI601361:250041480",0.163057,"PI601361",250041480
"PI 601361","PHR36","other","PI601361:250035224",0.160621,"PI601361",250035224
"PI 601362","PHW17","other","PI601362:250031285",0.101993,"PI601362",250031285
"PI 601374","764","other","PI601374:250032400",0.0915285,"PI601374",250032400
"PI 601375","778","other","PI601375:250031906",0.138126,"PI601375",250031906
"PI 601376","779","other","PI601376:250032467",0.20509,"PI601376",250032467
"PI 601376","779","other","PI601376:250041398",0.212857,"PI601376",250041398
"PI 601377","794","other","PI601377:250033866",0.0533539,"PI601377",250033866
"PI 601378","LP5","other","PI601378:250031566",0.0857063,"PI601378",250031566
"PI 601402","LH146Ht","other","PI601402:250041405",0.0852855,"PI601402",250041405
"PI 601402","LH146Ht","other","PI601402:250031318",0.0845181,"PI601402",250031318
"PI 601403","LH156","other","PI601403:250035235",0.186217,"PI601403",250035235
"PI 601403","LH156","other","PI601403:250041468",0.214195,"PI601403",250041468
"PI 601404","LH60","other","PI601404:250032892",0.121542,"PI601404",250032892
"PI 601405","LH85","other","PI601405:250033731",0.170604,"PI601405",250033731
"PI 601416","LH61","other","PI601416:250033654",0.10574,"PI601416",250033654
"PI 601417","NS701","other","PI601417:250031507",0.0555808,"PI601417",250031507
"PI 601430","807","other","PI601430:250032133",0.120427,"PI601430",250032133
"PI 601430","807","other","PI601430:250040774",0.123244,"PI601430",250040774
"PI 601438","78371A","other","PI601438:250033530",0.0949139,"PI601438",250033530
"PI 601439","FBHJ","other","PI601439:250031195",0.158818,"PI601439",250031195
"PI 601440","MBPM","other","PI601440:250033864",0.188657,"PI601440",250033864
"PI 601441","PB80","other","PI601441:250031013",0.0432517,"PI601441",250031013
"PI 601442","PHG86","other","PI601442:250034937",0.0639787,"PI601442",250034937
"PI 601457","IB02","other","PI601457:250041436",0.999401,"PI601457",250041436
"PI 601457","IB02","other","PI601457:250033610",0.107484,"PI601457",250033610
"PI 601458","IBB15","other","PI601458:250031890",0.0970995,"PI601458",250031890
"PI 601459","IBC2","other","PI601459:250032594",0.102823,"PI601459",250032594
"PI 601466","LH59","other","PI601466:250032185",0.109936,"PI601466",250032185
"PI 601466","LH59","other","PI601466:250041418",0.108963,"PI601466",250041418
"PI 601467","PHK05","other","PI601467:250035253",0.198571,"PI601467",250035253
"PI 601468","PHK29","other","PI601468:250034700",0.090106,"PI601468",250034700
"PI 601469","PHR25","other","PI601469:250031184",0.148583,"PI601469",250031184
"PI 601470","PHV78","other","PI601470:250041708",0.132847,"PI601470",250041708
"PI 601470","PHV78","other","PI601470:250031962",0.135877,"PI601470",250031962
"PI 601489","740","other","PI601489:250033809",0.131319,"PI601489",250033809
"PI 601490","787","other","PI601490:250032971",0.184064,"PI601490",250032971
"PI 601490","787","other","PI601490:250041416",0.301178,"PI601490",250041416
"PI 601491","790","other","PI601491:250033546",0.0786079,"PI601491",250033546
"PI 601492","793","other","PI601492:250032460",0.0645892,"PI601492",250032460
"PI 601493","LH149","other","PI601493:250035129",0.0546258,"PI601493",250035129
"PI 601494","LH65","other","PI601494:250041575",0.0945567,"PI601494",250041575
"PI 601494","LH65","other","PI601494:250033535",0.0903954,"PI601494",250033535
"PI 601495","PHK42","other","PI601495:250033811",0.114507,"PI601495",250033811
"PI 601496","PHK76","other","PI601496:250031877",0.157678,"PI601496",250031877
"PI 601497","PHN11","other","PI601497:250030994",0.106675,"PI601497",250030994
"PI 601498","PHT55","other","PI601498:250041706",0.998709,"PI601498",250041706
"PI 601498","PHT55","other","PI601498:250033853",0.100074,"PI601498",250033853
"PI 601499","PHT77","other","PI601499:250031159",0.133206,"PI601499",250031159
"PI 601500","PHV63","other","PI601500:250031076",0.204856,"PI601500",250031076
"PI 601501","PHW65","other","PI601501:250031271",0.170209,"PI601501",250031271
"PI 601502","W8304","other","PI601502:250033565",0.0288429,"PI601502",250033565
"PI 601558","11430","other","PI601558:250034836",0.0948906,"PI601558",250034836
"PI 601559","2369","other","PI601559:250031915",0.323123,"PI601559",250031915
"PI 601560","2MA22","other","PI601560:250033611",0.108642,"PI601560",250033611
"PI 601560","2MA22","other","PI601560:250041664",0.238039,"PI601560",250041664
"PI 601561","6M502","other","PI601561:250031396",0.176552,"PI601561",250031396
"PI 601562","78551S","other","PI601562:250034800",0.103786,"PI601562",250034800
"PI 601563","87916W","other","PI601563:250033533",0.0907123,"PI601563",250033533
"PI 601563","87916W","other","PI601563:250041577",0.0904961,"PI601563",250041577
"PI 601564","HB8229","other","PI601564:250032383",0.173775,"PI601564",250032383
"PI 601565","IBB14","other","PI601565:250031391",0.103707,"PI601565",250031391
"PI 601566","MBST","other","PI601566:250031261",0.103658,"PI601566",250031261
"PI 601567","PHH93","other","PI601567:250031452",0.115898,"PI601567",250031452
"PI 601567","PHH93","other","PI601567:250041460",0.344347,"PI601567",250041460
"PI 601569","PHN47","other","PI601569:250035106",0.167078,"PI601569",250035106
"PI 601570","PHP02","other","PI601570:250041464",0.117027,"PI601570",250041464
"PI 601570","PHP02","other","PI601570:250032468",0.112504,"PI601570",250032468
"PI 601571","PHR32","other","PI601571:250041420",0.477913,"PI601571",250041420
"PI 601571","PHR32","other","PI601571:250034996",0.193103,"PI601571",250034996
"PI 601572","PHR47","other","PI601572:250033785",0.137264,"PI601572",250033785
"PI 601573","PHT10","other","PI601573:250041602",0.0725376,"PI601573",250041602
"PI 601573","PHT10","other","PI601573:250041571",0.0637423,"PI601573",250041571
"PI 601573","PHT10","other","PI601573:250035223",0.0714639,"PI601573",250035223
"PI 601573","PHT10","other","PI601573:250040800",0.0587659,"PI601573",250040800
"PI 601574","PHT60","other","PI601574:250035000",0.143121,"PI601574",250035000
"PI 601575","PHW52","other","PI601575:250041680",0.0839648,"PI601575",250041680
"PI 601575","PHW52","other","PI601575:250035073",0.0861059,"PI601575",250035073
"PI 601576","PHW79","other","PI601576:250031247",0.133416,"PI601576",250031247
"PI 601583","NS501","other","PI601583:250031392",0.114101,"PI601583",250031392
"PI 601584","OQ603","other","PI601584:250041417",0.123541,"PI601584",250041417
"PI 601584","OQ603","other","PI601584:250032547",0.097622,"PI601584",250032547
"PI 601610","H8431","other","PI601610:250031302",0.136437,"PI601610",250031302
"PI 601611","S8324","other","PI601611:250032552",0.0586143,"PI601611",250032552
"PI 601612","S8326","other","PI601612:250031380",0.0822996,"PI601612",250031380
"PI 601658","1538","other","PI601658:250041679",0.0964709,"PI601658",250041679
"PI 601683","CR14","other","PI601683:250034690",0.0775215,"PI601683",250034690
"PI 601684","WIL900","other","PI601684:250031672",0.111951,"PI601684",250031672
"PI 601685","WIL901","other","PI601685:250031428",0.102071,"PI601685",250031428
"PI 601686","WIL903","other","PI601686:250031450",0.113331,"PI601686",250031450
"PI 601724","E8501","other","PI601724:250034748",0.146318,"PI601724",250034748
"PI 601725","J8606","other","PI601725:250033600",0.125847,"PI601725",250033600
"PI 601726","L 127","other","PI601726:250035191",0.110568,"PI601726",250035191
"PI 601727","L 135","other","PI601727:250035259",0.0961222,"PI601727",250035259
"PI 601728","L 139","other","PI601728:250035055",0.10244,"PI601728",250035055
"PI 601729","W8555","other","PI601729:250033706",0.0689837,"PI601729",250033706
"PI 601745","4N506","other","PI601745:250031639",0.122801,"PI601745",250031639
"PI 601773","PHJ31","other","PI601773:250041613",0.229839,"PI601773",250041613
"PI 601773","PHJ31","other","PI601773:250031508",0.217405,"PI601773",250031508
"PI 601773","PHJ31","other","PI601773:250041687",0.233647,"PI601773",250041687
"PI 601774","PHJ33","other","PI601774:250041406",0.160008,"PI601774",250041406
"PI 601774","PHJ33","other","PI601774:250033402",0.151368,"PI601774",250033402
"PI 601775","PHJ70","other","PI601775:250033835",0.0791813,"PI601775",250033835
"PI 601776","PHJ75","other","PI601776:250041485",0.214362,"PI601776",250041485
"PI 601776","PHJ75","other","PI601776:250032561",0.187786,"PI601776",250032561
"PI 601777","PHK35","other","PI601777:250031875",0.0807373,"PI601777",250031875
"PI 601778","PHM10","other","PI601778:250034821",0.0895899,"PI601778",250034821
"PI 601779","PHM57","other","PI601779:250031439",0.217288,"PI601779",250031439
"PI 601780","PHN29","other","PI601780:250031918",0.0924167,"PI601780",250031918
"PI 601781","PHN37","other","PI601781:250031939",0.136849,"PI601781",250031939
"PI 601781","PHN37","other","PI601781:250041415",0.141817,"PI601781",250041415
"PI 601782","PHN73","other","PI601782:250041689",0.115487,"PI601782",250041689
"PI 601782","PHN73","other","PI601782:250033466",0.108763,"PI601782",250033466
"PI 601783","PHN82","other","PI601783:250031695",0.107002,"PI601783",250031695
"PI 601784","PHP55","other","PI601784:250031952",0.0988728,"PI601784",250031952
"PI 601785","PHP60","other","PI601785:250041673",0.212509,"PI601785",250041673
"PI 601785","PHP60","other","PI601785:250035069",0.196714,"PI601785",250035069
"PI 601785","PHP60","other","PI601785:250041606",0.280636,"PI601785",250041606
"PI 601786","PHR62","other","PI601786:250031411",0.107893,"PI601786",250031411
"PI 601787","PHR63","other","PI601787:250031937",0.136347,"PI601787",250031937
"PI 601787","PHR63","other","PI601787:250040769",0.106077,"PI601787",250040769
"PI 601788","PHT22","other","PI601788:250031142",0.113578,"PI601788",250031142
"PI 601789","PHV37","other","PI601789:250033443",0.122072,"PI601789",250033443
"PI 601790","PHW03","other","PI601790:250031894",0.202825,"PI601790",250031894
"PI 601790","PHW03","other","PI601790:250041488",0.233939,"PI601790",250041488
"PI 601791","PHW20","other","PI601791:250034985",0.198815,"PI601791",250034985
"PI 601792","PHW43","other","PI601792:250035083",0.112712,"PI601792",250035083
"PI 601808","2FACC","other","PI601808:250031936",0.111679,"PI601808",250031936
"PI 603939","B42","other","PI603939:250031253",0.165044,"PI603939",250031253
"PI 604605","N522","other","PI604605:250032404",0.178483,"PI604605",250032404
"PI 604606","N527","other","PI604606:250031904",0.181343,"PI604606",250031904
"PI 606329","DE1","other","PI606329:250031148",0.136469,"PI606329",250031148
"PI 606330","DE2","other","PI606330:250035081",0.166169,"PI606330",250035081
"PI 606768","SD40","other","PI606768:250034808",0.100614,"PI606768",250034808
"PI 606768","SD40","other","PI606768:250035084",0.378993,"PI606768",250035084
"PI 606769","SD41","other","PI606769:250032407",0.130151,"PI606769",250032407
"PI 606769","SD41","other","PI606769:250040776",0.117905,"PI606769",250040776
"PI 607512","N7A","other","PI607512:250034717",0.136559,"PI607512",250034717
"PI 607519","ND240","other","PI607519:250041421",0.269073,"PI607519",250041421
"PI 607519","ND240","other","PI607519:250032151",0.234077,"PI607519",250032151
"PI 607521","A661","other","PI607521:250032141",0.19605,"PI607521",250032141
"PI 607521","A661","other","PI607521:250032314",0.200795,"PI607521",250032314
"PI 607521","A661","other","PI607521:250032275",0.200488,"PI607521",250032275
"PI 607521","A661","other","PI607521:250034613",0.196747,"PI607521",250034613
"PI 607522","A662","other","PI607522:250041458",0.231079,"PI607522",250041458
"PI 607522","A662","other","PI607522:250032142",0.215785,"PI607522",250032142
"PI 607523","A663","other","PI607523:250032539",0.340515,"PI607523",250032539
"PI 607524","A664","other","PI607524:250032195",0.118285,"PI607524",250032195
"PI 607525","A665","other","PI607525:250035196",0.102079,"PI607525",250035196
"PI 607527","ND300","other","PI607527:250032264",0.237097,"PI607527",250032264
"PI 608764","B55","other","PI608764:250034944",0.142053,"PI608764",250034944
"PI 608765","B77","other","PI608765:250033664",0.256039,"PI608765",250033664
"PI 608766","B79","other","PI608766:250031646",0.190116,"PI608766",250031646
"PI 608767","B84","other","PI608767:250035071",0.129027,"PI608767",250035071
"PI 608768","B87","other","PI608768:250034848",0.174859,"PI608768",250034848
"PI 608768","B87","other","PI608768:250041593",0.200942,"PI608768",250041593
"PI 608774","B75","other","PI608774:250033616",0.17637,"PI608774",250033616
"PI 608777","B85","other","PI608777:250031255",0.226055,"PI608777",250031255
"PI 608778","B86","other","PI608778:250031031",0.161115,"PI608778",250031031
"PI 610493","NY5526","other","PI610493:250034870",0.229205,"PI610493",250034870
"PI 610494","NY6371","other","PI610494:250033842",0.206883,"PI610494",250033842
"PI 619430","Tx807","other","PI619430:250033440",0.229832,"PI619430",250033440
"PI 631393","ND291","other","PI631393:250032313",0.230181,"PI631393",250032313
"PI 631394","ND2000","other","PI631394:250032272",0.286368,"PI631394",250032272
"PI 631444","T270","other","PI631444:250031043",0.299158,"PI631444",250031043
"PI 633839","Tx114","other","PI633839:250041587",0.177697,"PI633839",250041587
"PI 633840","Tx714","other","PI633840:250032201",0.0456916,"PI633840",250032201
"PI 633924","T272","other","PI633924:250032916",0.171437,"PI633924",250032916
"PI 634206","Mo48","other","PI634206:250034710",0.250992,"PI634206",250034710
"PI 634207","Mo49","other","PI634207:250031551",0.280258,"PI634207",250031551
"PI 638549","N551","other","PI638549:250033574",0.113813,"PI638549",250033574
"PI 638550","N552","other","PI638550:250032446",0.269071,"PI638550",250032446
"PI 638551","DE3","other","PI638551:250031150",0.154584,"PI638551",250031150
"PI 638594","T175","other","PI638594:250032974",0.124913,"PI638594",250032974
"PI 639111","Oh605","other","PI639111:250041705",0.185497,"PI639111",250041705
