"INDV","F_MISS","acc_v2.7","id_v2.7"
"BREAD_110761:250036766",0.114287,"BREAD_110761",250036766
"BREAD_110762:250036767",0.112747,"BREAD_110762",250036767
"BREAD_110763:250036768",0.10906,"BREAD_110763",250036768
"BREAD_110764:250036769",0.114752,"BREAD_110764",250036769
"BREAD_110765:250036770",0.114196,"BREAD_110765",250036770
"BREAD_110766:250036771",0.112703,"BREAD_110766",250036771
"BREAD_110767:250036772",0.11081,"BREAD_110767",250036772
"BREAD_110768:250036773",0.126589,"BREAD_110768",250036773
"BREAD_110769:250036774",0.119062,"BREAD_110769",250036774
"BREAD_110771:250036775",0.107718,"BREAD_110771",250036775
"BREAD_110772:250036776",0.992875,"BREAD_110772",250036776
"BREAD_110773:250036777",0.116941,"BREAD_110773",250036777
"BREAD_110774:250036778",0.103348,"BREAD_110774",250036778
"BREAD_110775:250036779",0.114491,"BREAD_110775",250036779
"BREAD_110776:250036780",0.11458,"BREAD_110776",250036780
"BREAD_110777:250036781",0.116123,"BREAD_110777",250036781
"BREAD_110778:250036782",0.111172,"BREAD_110778",250036782
"BREAD_110779:250036783",0.124274,"BREAD_110779",250036783
"BREAD_110780:250036786",0.110738,"BREAD_110780",250036786
"BREAD_110781:250036784",0.125416,"BREAD_110781",250036784
"BREAD_110782:250036785",0.109583,"BREAD_110782",250036785
"BREAD_110783:250036787",0.207513,"BREAD_110783",250036787
"BREAD_110784:250036788",0.102108,"BREAD_110784",250036788
"BREAD_110785:250036789",0.12739,"BREAD_110785",250036789
"BREAD_110786:250036790",0.141767,"BREAD_110786",250036790
"BREAD_110787:250036791",0.117788,"BREAD_110787",250036791
"BREAD_110788:250036792",0.135161,"BREAD_110788",250036792
"BREAD_110789:250036825",0.108048,"BREAD_110789",250036825
"BREAD_110790:250036826",0.121395,"BREAD_110790",250036826
"BREAD_110791:250036827",0.121618,"BREAD_110791",250036827
"BREAD_110792:250036828",0.108343,"BREAD_110792",250036828
"BREAD_110793:250036829",0.118137,"BREAD_110793",250036829
"BREAD_110794:250036830",0.110469,"BREAD_110794",250036830
"BREAD_110795:250036831",0.094951,"BREAD_110795",250036831
"BREAD_110796:250036832",0.115038,"BREAD_110796",250036832
"BREAD_110797:250036833",0.113982,"BREAD_110797",250036833
"BREAD_110798:250036834",0.118222,"BREAD_110798",250036834
"BREAD_110799:250036835",0.113155,"BREAD_110799",250036835
"BREAD_110800:250036836",0.107377,"BREAD_110800",250036836
"BREAD_110801:250036837",0.116377,"BREAD_110801",250036837
"BREAD_110802:250036838",0.120386,"BREAD_110802",250036838
"BREAD_110803:250036839",0.10297,"BREAD_110803",250036839
"BREAD_110804:250036840",0.120759,"BREAD_110804",250036840
"BREAD_110805:250036841",0.11713,"BREAD_110805",250036841
"BREAD_110806:250036842",0.130917,"BREAD_110806",250036842
"BREAD_110807:250036843",0.112771,"BREAD_110807",250036843
"BREAD_110808:250036844",0.124314,"BREAD_110808",250036844
"BREAD_110809:250036845",0.105096,"BREAD_110809",250036845
"BREAD_110810:250036846",0.117956,"BREAD_110810",250036846
"BREAD_110811:250036847",0.11088,"BREAD_110811",250036847
"BREAD_110812:250036848",0.124292,"BREAD_110812",250036848
"BREAD_110813:250036849",0.108732,"BREAD_110813",250036849
"BREAD_110814:250036850",0.116012,"BREAD_110814",250036850
"BREAD_110815:250036851",0.109387,"BREAD_110815",250036851
"BREAD_110816:250036852",0.107865,"BREAD_110816",250036852
"BREAD_110817:250036853",0.108222,"BREAD_110817",250036853
"BREAD_110818:250036854",0.115157,"BREAD_110818",250036854
"BREAD_110819:250036855",0.114444,"BREAD_110819",250036855
"BREAD_110820:250036856",0.120304,"BREAD_110820",250036856
"BREAD_110821:250036857",0.117472,"BREAD_110821",250036857
"BREAD_110822:250036859",0.114184,"BREAD_110822",250036859
"BREAD_110823:250036860",0.105616,"BREAD_110823",250036860
"BREAD_110824:250036861",0.108401,"BREAD_110824",250036861
"BREAD_110825:250036862",0.119319,"BREAD_110825",250036862
"BREAD_110826:250036863",0.109049,"BREAD_110826",250036863
"BREAD_110827:250036864",0.119856,"BREAD_110827",250036864
"BREAD_110828:250036865",0.113161,"BREAD_110828",250036865
"BREAD_110829:250036866",0.109213,"BREAD_110829",250036866
"BREAD_110830:250036867",0.117497,"BREAD_110830",250036867
"BREAD_110831:250036868",0.105283,"BREAD_110831",250036868
"BREAD_110832:250036869",0.127921,"BREAD_110832",250036869
"BREAD_110833:250036870",0.12729,"BREAD_110833",250036870
"BREAD_110834:250036871",0.11697,"BREAD_110834",250036871
"BREAD_110835:250036872",0.106937,"BREAD_110835",250036872
"BREAD_110836:250036873",0.11049,"BREAD_110836",250036873
"BREAD_110837:250036874",0.135549,"BREAD_110837",250036874
"BREAD_110838:250036875",0.29116,"BREAD_110838",250036875
"BREAD_110839:250036876",0.115809,"BREAD_110839",250036876
"BREAD_110840:250036877",0.108021,"BREAD_110840",250036877
"BREAD_110841:250036878",0.10958,"BREAD_110841",250036878
"BREAD_110842:250036879",0.113545,"BREAD_110842",250036879
"BREAD_110843:250036880",0.111699,"BREAD_110843",250036880
"BREAD_110844:250036881",0.111935,"BREAD_110844",250036881
"BREAD_110845:250036882",0.129277,"BREAD_110845",250036882
"BREAD_110846:250036883",0.104766,"BREAD_110846",250036883
"BREAD_110847:250036884",0.110184,"BREAD_110847",250036884
"BREAD_110848:250036885",0.104031,"BREAD_110848",250036885
"BREAD_110849:250036886",0.105156,"BREAD_110849",250036886
"BREAD_110850:250036887",0.10809,"BREAD_110850",250036887
"BREAD_110851:250036888",0.113519,"BREAD_110851",250036888
"BREAD_110852:250036889",0.122779,"BREAD_110852",250036889
"BREAD_110853:250036890",0.10714,"BREAD_110853",250036890
"BREAD_110854:250036891",0.114948,"BREAD_110854",250036891
"BREAD_110855:250036892",0.122233,"BREAD_110855",250036892
"BREAD_110856:250036893",0.10866,"BREAD_110856",250036893
"BREAD_110857:250036894",0.115986,"BREAD_110857",250036894
"BREAD_110858:250036895",0.124395,"BREAD_110858",250036895
"BREAD_110859:250036896",0.104009,"BREAD_110859",250036896
"BREAD_110860:250036897",0.108067,"BREAD_110860",250036897
"BREAD_110861:250036898",0.11714,"BREAD_110861",250036898
"BREAD_110862:250036899",0.116127,"BREAD_110862",250036899
"BREAD_110863:250036900",0.112844,"BREAD_110863",250036900
"BREAD_110864:250036901",0.998507,"BREAD_110864",250036901
"BREAD_110865:250036902",0.110192,"BREAD_110865",250036902
"BREAD_110866:250036903",0.11286,"BREAD_110866",250036903
"BREAD_110867:250036904",0.118659,"BREAD_110867",250036904
"BREAD_110868:250036905",0.12146,"BREAD_110868",250036905
"BREAD_110869:250036906",0.105948,"BREAD_110869",250036906
"BREAD_110870:250036907",0.123812,"BREAD_110870",250036907
"BREAD_110871:250036908",0.126148,"BREAD_110871",250036908
"BREAD_110872:250036909",0.104726,"BREAD_110872",250036909
"BREAD_110873:250036910",0.10312,"BREAD_110873",250036910
"BREAD_110874:250036911",0.105296,"BREAD_110874",250036911
"BREAD_110875:250036912",0.105086,"BREAD_110875",250036912
"BREAD_110876:250036913",0.117428,"BREAD_110876",250036913
"BREAD_110877:250036914",0.11494,"BREAD_110877",250036914
"BREAD_110878:250036915",0.197753,"BREAD_110878",250036915
"BREAD_110879:250036916",0.108519,"BREAD_110879",250036916
"BREAD_110880:250036917",0.109065,"BREAD_110880",250036917
"BREAD_110881:250036918",0.104084,"BREAD_110881",250036918
"BREAD_110882:250036919",0.109089,"BREAD_110882",250036919
"BREAD_110883:250036920",0.124132,"BREAD_110883",250036920
"BREAD_110884:250036952",0.112441,"BREAD_110884",250036952
"BREAD_110885:250036953",0.107128,"BREAD_110885",250036953
"BREAD_110886:250036954",0.113891,"BREAD_110886",250036954
"BREAD_110887:250036955",0.117545,"BREAD_110887",250036955
"BREAD_110888:250036956",0.114037,"BREAD_110888",250036956
"BREAD_110889:250036957",0.109808,"BREAD_110889",250036957
"BREAD_110890:250036958",0.114249,"BREAD_110890",250036958
"BREAD_110891:250036959",0.129519,"BREAD_110891",250036959
"BREAD_110892:250036960",0.111095,"BREAD_110892",250036960
"BREAD_110893:250036961",0.123898,"BREAD_110893",250036961
"BREAD_110894:250036962",0.196378,"BREAD_110894",250036962
"BREAD_110895:250036963",0.12459,"BREAD_110895",250036963
"BREAD_110896:250036964",0.122367,"BREAD_110896",250036964
"BREAD_110897:250036965",0.116956,"BREAD_110897",250036965
"BREAD_110898:250036966",0.115127,"BREAD_110898",250036966
"BREAD_110899:250036967",0.131282,"BREAD_110899",250036967
"BREAD_110900:250036968",0.109726,"BREAD_110900",250036968
"BREAD_110901:250036969",0.113629,"BREAD_110901",250036969
"BREAD_110902:250036970",0.104808,"BREAD_110902",250036970
"BREAD_110903:250036971",0.113764,"BREAD_110903",250036971
"BREAD_110904:250036972",0.122118,"BREAD_110904",250036972
"BREAD_110905:250036973",0.0951958,"BREAD_110905",250036973
"BREAD_110906:250036974",0.115767,"BREAD_110906",250036974
"BREAD_110907:250036975",0.115326,"BREAD_110907",250036975
"BREAD_110908:250036976",0.109193,"BREAD_110908",250036976
"BREAD_110909:250036977",0.108914,"BREAD_110909",250036977
"BREAD_110910:250036978",0.117841,"BREAD_110910",250036978
"BREAD_110911:250036979",0.10967,"BREAD_110911",250036979
"BREAD_110912:250036980",0.107356,"BREAD_110912",250036980
"BREAD_110913:250036981",0.110022,"BREAD_110913",250036981
"BREAD_110914:250036982",0.107696,"BREAD_110914",250036982
"BREAD_110915:250036983",0.112198,"BREAD_110915",250036983
"BREAD_110916:250036984",0.117448,"BREAD_110916",250036984
"BREAD_110917:250036985",0.12136,"BREAD_110917",250036985
"BREAD_110918:250036986",0.114302,"BREAD_110918",250036986
"BREAD_110919:250036987",0.113142,"BREAD_110919",250036987
"BREAD_110920:250036988",0.106721,"BREAD_110920",250036988
"BREAD_110921:250036989",0.122369,"BREAD_110921",250036989
"BREAD_110922:250036990",0.110537,"BREAD_110922",250036990
"BREAD_110923:250036991",0.115543,"BREAD_110923",250036991
"BREAD_110924:250036992",0.11702,"BREAD_110924",250036992
"BREAD_110925:250036993",0.117074,"BREAD_110925",250036993
"BREAD_110926:250036994",0.117866,"BREAD_110926",250036994
"BREAD_110927:250036995",0.116006,"BREAD_110927",250036995
"BREAD_110928:250036997",0.115838,"BREAD_110928",250036997
"BREAD_110929:250036998",0.120313,"BREAD_110929",250036998
"BREAD_110930:250036999",0.116319,"BREAD_110930",250036999
"BREAD_110931:250037000",0.115773,"BREAD_110931",250037000
"BREAD_110932:250037001",0.107987,"BREAD_110932",250037001
"BREAD_110933:250037002",0.126269,"BREAD_110933",250037002
"BREAD_110934:250037003",0.111649,"BREAD_110934",250037003
"BREAD_110935:250037004",0.483074,"BREAD_110935",250037004
"BREAD_110936:250037005",0.118759,"BREAD_110936",250037005
"BREAD_110937:250037006",0.108742,"BREAD_110937",250037006
"BREAD_110938:250037007",0.109733,"BREAD_110938",250037007
"BREAD_110939:250037008",0.107183,"BREAD_110939",250037008
"BREAD_110940:250037009",0.113521,"BREAD_110940",250037009
"BREAD_110941:250037010",0.116295,"BREAD_110941",250037010
"BREAD_110942:250037011",0.111311,"BREAD_110942",250037011
"BREAD_110943:250037012",0.119509,"BREAD_110943",250037012
"BREAD_110944:250037013",0.118414,"BREAD_110944",250037013
"BREAD_110945:250037014",0.112221,"BREAD_110945",250037014
"BREAD_110946:250037015",0.115452,"BREAD_110946",250037015
"BREAD_110947:250037016",0.110078,"BREAD_110947",250037016
"BREAD_110948:250037017",0.0977238,"BREAD_110948",250037017
"BREAD_110949:250037018",0.12152,"BREAD_110949",250037018
"BREAD_110950:250037019",0.105408,"BREAD_110950",250037019
"BREAD_110951:250037020",0.103779,"BREAD_110951",250037020
"BREAD_110952:250037021",0.116792,"BREAD_110952",250037021
"BREAD_110953:250037022",0.113838,"BREAD_110953",250037022
"BREAD_110954:250037023",0.109932,"BREAD_110954",250037023
"BREAD_110955:250037024",0.109319,"BREAD_110955",250037024
"BREAD_110956:250037025",0.106491,"BREAD_110956",250037025
"BREAD_110957:250037026",0.11422,"BREAD_110957",250037026
"BREAD_110958:250037027",0.110122,"BREAD_110958",250037027
"BREAD_110959:250037028",0.109336,"BREAD_110959",250037028
"BREAD_110960:250037029",0.106206,"BREAD_110960",250037029
"BREAD_110961:250037030",0.109225,"BREAD_110961",250037030
"BREAD_110962:250037031",0.108894,"BREAD_110962",250037031
"BREAD_110963:250037032",0.114994,"BREAD_110963",250037032
"BREAD_110964:250037033",0.107739,"BREAD_110964",250037033
"BREAD_110965:250037034",0.11099,"BREAD_110965",250037034
"BREAD_110966:250037035",0.12567,"BREAD_110966",250037035
"BREAD_110967:250037036",0.110601,"BREAD_110967",250037036
"BREAD_110968:250037037",0.119168,"BREAD_110968",250037037
"BREAD_110969:250037038",0.109091,"BREAD_110969",250037038
"BREAD_110970:250037039",0.1101,"BREAD_110970",250037039
"BREAD_110971:250037040",0.107324,"BREAD_110971",250037040
"BREAD_110972:250037041",0.113094,"BREAD_110972",250037041
"BREAD_110973:250037042",0.118129,"BREAD_110973",250037042
"BREAD_110974:250037043",0.111459,"BREAD_110974",250037043
"BREAD_110975:250037044",0.114815,"BREAD_110975",250037044
"BREAD_110976:250037045",0.109937,"BREAD_110976",250037045
"BREAD_110977:250037046",0.112683,"BREAD_110977",250037046
"BREAD_110978:250037047",0.113792,"BREAD_110978",250037047
"BREAD_110979:250037079",0.131834,"BREAD_110979",250037079
"BREAD_110980:250037080",0.161559,"BREAD_110980",250037080
"BREAD_110981:250037081",0.995734,"BREAD_110981",250037081
"BREAD_110982:250037082",0.881597,"BREAD_110982",250037082
"BREAD_110983:250037083",0.127759,"BREAD_110983",250037083
"BREAD_110984:250037084",0.110231,"BREAD_110984",250037084
"BREAD_110985:250037085",0.11236,"BREAD_110985",250037085
"BREAD_110986:250037086",0.120491,"BREAD_110986",250037086
"BREAD_110987:250037087",0.10765,"BREAD_110987",250037087
"BREAD_110988:250037088",0.117465,"BREAD_110988",250037088
"BREAD_110989:250037089",0.123576,"BREAD_110989",250037089
"BREAD_110990:250037090",0.121906,"BREAD_110990",250037090
"BREAD_110991:250037091",0.121659,"BREAD_110991",250037091
"BREAD_110992:250037092",0.104827,"BREAD_110992",250037092
"BREAD_110993:250037093",0.108916,"BREAD_110993",250037093
"BREAD_110994:250037094",0.10827,"BREAD_110994",250037094
"BREAD_110995:250037095",0.105589,"BREAD_110995",250037095
"BREAD_110996:250037096",0.117202,"BREAD_110996",250037096
"BREAD_110997:250037097",0.115705,"BREAD_110997",250037097
"BREAD_110998:250037098",0.127003,"BREAD_110998",250037098
"BREAD_110999:250037099",0.110393,"BREAD_110999",250037099
"BREAD_111000:250037100",0.114683,"BREAD_111000",250037100
"BREAD_111001:250037101",0.0981637,"BREAD_111001",250037101
"BREAD_111002:250037102",0.123336,"BREAD_111002",250037102
"BREAD_111003:250037103",0.129739,"BREAD_111003",250037103
"BREAD_111004:250037104",0.125356,"BREAD_111004",250037104
"BREAD_111005:250037105",0.117038,"BREAD_111005",250037105
"BREAD_111006:250037106",0.117116,"BREAD_111006",250037106
"BREAD_111007:250037107",0.106435,"BREAD_111007",250037107
"BREAD_111008:250037108",0.105806,"BREAD_111008",250037108
"BREAD_111009:250037109",0.107688,"BREAD_111009",250037109
"BREAD_111010:250037110",0.11414,"BREAD_111010",250037110
"BREAD_111011:250037111",0.10533,"BREAD_111011",250037111
"BREAD_111012:250037112",0.127784,"BREAD_111012",250037112
"BREAD_111013:250037113",0.132019,"BREAD_111013",250037113
"BREAD_111014:250037114",0.136128,"BREAD_111014",250037114
"BREAD_111015:250037115",0.104801,"BREAD_111015",250037115
"BREAD_111016:250037116",0.112972,"BREAD_111016",250037116
"BREAD_111017:250037117",0.119811,"BREAD_111017",250037117
"BREAD_111018:250037118",0.10785,"BREAD_111018",250037118
"BREAD_111019:250037119",0.114831,"BREAD_111019",250037119
"BREAD_111020:250037120",0.108543,"BREAD_111020",250037120
"BREAD_111021:250037121",0.108391,"BREAD_111021",250037121
"BREAD_111022:250037122",0.113682,"BREAD_111022",250037122
"BREAD_111023:250037123",0.108614,"BREAD_111023",250037123
"BREAD_111024:250037124",0.123718,"BREAD_111024",250037124
"BREAD_111025:250037125",0.122235,"BREAD_111025",250037125
"BREAD_111026:250037126",0.103633,"BREAD_111026",250037126
"BREAD_111027:250037127",0.120407,"BREAD_111027",250037127
"BREAD_111028:250037128",0.118029,"BREAD_111028",250037128
"BREAD_111029:250037129",0.12686,"BREAD_111029",250037129
"BREAD_111030:250037130",0.117153,"BREAD_111030",250037130
"BREAD_111031:250037131",0.114567,"BREAD_111031",250037131
"BREAD_111032:250037132",0.112622,"BREAD_111032",250037132
"BREAD_111033:250037133",0.100912,"BREAD_111033",250037133
"BREAD_111034:250037135",0.159496,"BREAD_111034",250037135
"BREAD_111035:250037136",0.106976,"BREAD_111035",250037136
"BREAD_111036:250037137",0.11087,"BREAD_111036",250037137
"BREAD_111037:250037138",0.115051,"BREAD_111037",250037138
"BREAD_111038:250037139",0.112625,"BREAD_111038",250037139
"BREAD_111039:250037140",0.105969,"BREAD_111039",250037140
"BREAD_111040:250037141",0.109234,"BREAD_111040",250037141
"BREAD_111041:250037142",0.119661,"BREAD_111041",250037142
"BREAD_111042:250037143",0.106928,"BREAD_111042",250037143
"BREAD_111043:250037144",0.113868,"BREAD_111043",250037144
"BREAD_111044:250037145",0.10155,"BREAD_111044",250037145
"BREAD_111045:250037146",0.103182,"BREAD_111045",250037146
"BREAD_111046:250037147",0.10735,"BREAD_111046",250037147
"BREAD_111047:250037148",0.112113,"BREAD_111047",250037148
"BREAD_111048:250037149",0.103301,"BREAD_111048",250037149
"BREAD_111049:250037150",0.113703,"BREAD_111049",250037150
"BREAD_111050:250037151",0.109433,"BREAD_111050",250037151
"BREAD_111051:250037152",0.111135,"BREAD_111051",250037152
"BREAD_111052:250037153",0.112695,"BREAD_111052",250037153
"BREAD_111053:250037154",0.12598,"BREAD_111053",250037154
"BREAD_111054:250037155",0.109235,"BREAD_111054",250037155
"BREAD_111055:250037156",0.105735,"BREAD_111055",250037156
"BREAD_111056:250037157",0.0992077,"BREAD_111056",250037157
"BREAD_111057:250037158",0.104577,"BREAD_111057",250037158
"BREAD_111058:250037159",0.127778,"BREAD_111058",250037159
"BREAD_111059:250037160",0.125935,"BREAD_111059",250037160
"BREAD_111060:250037161",0.125504,"BREAD_111060",250037161
"BREAD_111061:250037162",0.106982,"BREAD_111061",250037162
"BREAD_111062:250037163",0.113047,"BREAD_111062",250037163
"BREAD_111063:250037164",0.112183,"BREAD_111063",250037164
"BREAD_111064:250037165",0.115398,"BREAD_111064",250037165
