Year,Tier,Range,Pass,Gen,plate,Grp,Switch,New_Block_Pass,New_Block_Range,GRIN.pedigree,Source
2015,3,34,65,1615,5,New_Lines,1,4,11,AusTRCF 306353,NSL 438039
2015,2,38,13,537,6,New_Lines,1,2,7,PHG47,PI 601318
2015,3,21,66,1221,14,New_Lines,1,4,7,PHWG5,PI 559954
2015,3,36,46,1658,24,New_Lines,1,2,12,6F629,PI 546483
2015,3,29,66,1464,14,New_Lines,1,4,10,WXK64,Ames 26752
2015,3,24,62,1308,3,New_Lines,1,4,8,Mo510W,Ames 28944
2015,2,37,16,511,6,New_Lines,1,2,6,BR-15 DENT STERILE,PI 340845
2015,2,32,14,360,4,New_Lines,1,2,5,A548,Ames 23449
2015,2,23,30,104,14,New_Lines,1,4,2,ND264,PI 522252
2015,2,33,18,392,10,New_Lines,1,3,5,OC9,PI 553062
2015,2,26,17,182,15,New_Lines,1,3,3,S 63,PI 535920
2015,3,24,65,1311,29,New_Lines,1,4,8,INBRED 141,PI 186199
2015,3,9,49,841,16,New_Lines,1,2,3,MS4,Ames 24705
2015,3,32,43,1533,12,New_Lines,1,1,11,Sg 1533,PI 587132
2015,3,32,56,1546,14,New_Lines,1,3,11,R225,PI 531509
2015,3,37,65,1706,10,New_Lines,1,4,12,T115,PI 550517
2015,2,27,10,206,7,New_Lines,1,2,3,2FACC,PI 601808
2015,3,32,64,1553,18,New_Lines,1,4,11,T101,PI 550515
2015,3,27,44,1383,15,New_Lines,1,1,9,AD SA8,Ames 29008
2015,3,29,58,1457,6,New_Lines,1,3,10,89S4154,Ames 12822
2015,2,26,32,196,18,New_Lines,1,4,3,FV181,PI 257514
2015,2,37,10,505,10,New_Lines,1,2,6,N520,PI 594069
2015,3,37,48,1689,27,New_Lines,1,2,12,A624,Ames 23460
2015,3,7,57,787,13,New_Lines,1,3,2,LH127,PI 538007
2015,3,6,60,761,13,New_Lines,1,3,2,Mo402,Ames 28361
2015,3,23,47,1265,15,New_Lines,1,2,8,PHW17,PI 601362
2015,3,19,41,1137,18,New_Lines,1,1,6,B77,PI 608765
2015,3,19,39,1135,24,New_Lines,1,1,6,DE811,PI 550558
2015,3,39,37,1741,26,New_Lines,1,1,13,Mo15W,PI 558518
2015,3,36,42,1654,25,New_Lines,1,1,12,NC248,Ames 12740
2015,3,13,47,960,15,New_Lines,1,2,4,PHJ70,PI 601775
2015,3,34,57,1608,10,New_Lines,1,3,11,AusTRCF 306274,NSL 437960
2015,3,15,58,1031,19,New_Lines,1,3,5,B75,PI 608774
2015,3,32,52,1542,17,New_Lines,1,2,11,SC84E,Ames 10271
2015,2,41,16,624,29,New_Lines,1,2,8,PHG71,PI 601150
2015,3,30,61,1489,18,New_Lines,1,4,10,CI 28,Ames 26121
2015,3,16,60,1064,13,New_Lines,1,3,5,Mo37,Ames 28935
2015,3,21,65,1220,16,New_Lines,1,4,7,NC250,PI 550555
2015,2,23,21,96,14,New_Lines,1,3,2,U 123,PI 369446
2015,3,21,50,1206,6,New_Lines,1,2,7,R-28,PI 340862
2015,3,18,62,1126,7,New_Lines,1,4,6,LH191,PI 539925
2015,3,6,47,748,27,New_Lines,1,2,2,87916W,PI 601563
2015,2,29,25,279,3,New_Lines,1,4,4,4580 INBRED,PI 415087
2015,3,18,66,1130,5,New_Lines,1,4,6,LH65,PI 601494
2015,3,29,65,1463,29,New_Lines,1,4,10,WX187-2,Ames 26741
2015,3,31,67,1525,18,New_Lines,1,4,10,H111,PI 550527
2015,3,9,44,836,24,New_Lines,1,1,3,Va59,Ames 19016
2015,3,33,67,1587,15,New_Lines,1,4,11,CML 325,Ames 30855
2015,3,22,58,1244,19,New_Lines,1,3,7,89S4190,Ames 12824
2015,3,24,60,1306,6,New_Lines,1,3,8,AusTRCF 306280,NSL 437966
2015,2,31,15,331,7,New_Lines,1,2,4,L 127,PI 601726
2015,3,18,61,1125,14,New_Lines,1,4,6,LH190,PI 539922
2015,3,28,54,1423,7,New_Lines,1,3,9,Oh7B,NSL 22629
2015,3,36,67,1677,5,New_Lines,1,4,12,CI 86B,CIze 86
2015,3,20,39,1165,13,New_Lines,1,1,7,N522,PI 604605
2015,3,36,51,1663,24,New_Lines,1,2,12,CI 70,Ames 26131
2015,3,27,45,1384,26,New_Lines,1,2,9,PHW43,PI 601792
2015,3,19,53,1148,17,New_Lines,1,3,6,N526,PI 594074
2015,2,25,31,165,25,New_Lines,1,4,2,MS206,Ames 24741
2015,3,20,58,1182,26,New_Lines,1,3,7,R221,NSL 29317
2015,3,39,51,1754,7,New_Lines,1,2,13,I137TN,Ames 27116
2015,2,39,2,558,17,New_Lines,1,1,7,ND408,NSL 32734
2015,3,13,53,966,13,New_Lines,1,3,4,Yong 28,Ames 2333
2015,3,6,38,740,13,New_Lines,1,1,2,88069,PI 550918
2015,3,13,50,963,14,New_Lines,1,2,4,AD 316 DS,Ames 28977
2015,3,22,42,1229,26,New_Lines,1,1,7,N503,PI 594052
2015,3,9,67,858,5,New_Lines,1,4,3,NC284,Ames 28423
2015,3,2,41,632,4,New_Lines,1,1,1,L 139,PI 601728
2015,3,19,63,1157,17,New_Lines,1,4,6,FAPW,PI 600958
2015,3,30,65,1493,10,New_Lines,1,4,10,H118w,NSL 197106
2015,2,23,23,98,26,New_Lines,1,3,2,4564 INBRED,PI 415084
2015,3,8,39,801,18,New_Lines,1,1,3,R181B,NSL 30896
2015,3,6,52,753,16,New_Lines,1,2,2,Tr,Ames 26022
2015,3,11,57,910,4,New_Lines,1,3,4,N542,PI 594088
2015,3,31,42,1502,15,New_Lines,1,1,10,INBRED 2-687,PI 186215
2015,3,12,51,935,5,New_Lines,1,2,4,Tx714,PI 633840
2015,2,34,12,417,17,New_Lines,1,2,5,P51wx,Ames 22050
2015,2,26,8,174,13,New_Lines,1,1,3,CO255,Ames 27050
2015,3,20,47,1173,10,New_Lines,1,2,7,89S4157,Ames 12823
2015,3,20,40,1166,5,New_Lines,1,1,7,N527,PI 604606
2015,3,8,55,816,24,New_Lines,1,3,3,YE-CHI-HUNG,PI 391682
2015,2,29,28,282,10,New_Lines,1,4,4,S 90,PI 535923
2015,3,11,38,892,13,New_Lines,1,1,4,AD 363-1,Ames 28992
2015,3,26,59,1366,7,New_Lines,1,3,9,R35,Ames 21096
2015,2,34,4,410,17,New_Lines,1,1,5,L 135,PI 601727
2015,3,24,51,1298,26,New_Lines,1,2,8,A165,NSL 42877
2015,2,33,2,378,26,New_Lines,1,1,5,S 48,PI 369442
2015,3,3,40,649,29,New_Lines,1,1,1,H8431,PI 601610
2015,2,22,7,53,26,New_Lines,1,1,1,C3,Ames 26812
2015,2,33,27,401,4,New_Lines,1,4,5,FR19,PI 600772
2015,3,7,38,770,16,New_Lines,1,1,2,A633,Ames 23471
2015,2,21,23,38,10,New_Lines,1,3,1,A344,Ames 23425
2015,3,7,63,793,25,New_Lines,1,4,2,AD 347 DS-1,Ames 28996
2015,3,38,49,1722,13,New_Lines,1,2,13,N537,PI 594083
2015,3,34,38,1590,24,New_Lines,1,1,11,H29w,Ames 26781
2015,3,39,42,1745,7,New_Lines,1,1,13,Ab28A,Ames 18999
2015,2,41,23,627,25,New_Lines,1,3,8,LP5,PI 601378
2015,3,37,60,1701,18,New_Lines,1,3,12,Tzi 25,PI 506255
2015,3,26,61,1368,13,New_Lines,1,4,9,Pa91,PI 587147
2015,3,14,68,1010,14,New_Lines,1,4,5,N502,PI 594051
2015,3,34,41,1593,10,New_Lines,1,1,11,CI90A,CIze 90
2015,2,38,22,546,18,New_Lines,1,3,7,4N506,PI 601745
2015,3,8,43,804,29,New_Lines,1,1,3,ML606,PI 583774
2015,3,32,65,1554,19,New_Lines,1,4,11,CI 28C,Ames 26123
2015,3,13,56,969,17,New_Lines,1,3,4,89S4125,Ames 12819
2015,3,27,42,1381,15,New_Lines,1,1,9,Mo506W,Ames 28942
2015,2,36,21,487,15,New_Lines,1,3,6,AD SA18,Ames 29018
2015,3,38,39,1712,19,New_Lines,1,1,13,K155,NSL 22634
2015,2,38,2,528,17,New_Lines,1,1,7,A671,Ames 23495
2015,3,15,62,1035,15,New_Lines,1,4,5,H110,PI 550526
2015,2,33,16,390,13,New_Lines,1,2,5,C 14,NSL 42874
2015,3,39,61,1764,7,New_Lines,1,4,13,TZEI 11,PI 641071
2015,3,36,53,1665,12,New_Lines,1,3,12,AR250,PI 561526
2015,3,7,66,796,24,New_Lines,1,4,2,OC8,PI 553061
2015,2,25,32,166,14,New_Lines,1,4,2,MS1334,Ames 24752
2015,3,28,53,1422,17,New_Lines,1,3,9,K47,NSL 22628
2015,3,30,37,1467,7,New_Lines,1,1,10,Mo11,PI 558527
2015,3,25,50,1327,27,New_Lines,1,2,8,PHW51,PI 543849
2015,2,36,16,482,15,New_Lines,1,2,6,AD 11 DS,Ames 28990
2015,2,30,12,298,16,New_Lines,1,2,4,LH149,PI 601493
2015,2,36,7,473,13,New_Lines,1,1,6,AD 147 DS,Ames 28970
2015,3,14,45,989,14,New_Lines,1,2,5,NC328,Ames 27160
2015,3,5,37,708,16,New_Lines,1,1,2,B-28,PI 340860
2015,3,8,44,805,24,New_Lines,1,1,3,A554,PI 587138
2015,2,26,26,190,7,New_Lines,1,4,3,29MIBZ2,PI 548830
2015,3,29,52,1451,15,New_Lines,1,2,10,T270,PI 631444
2015,2,39,31,585,15,New_Lines,1,4,7,B41,NSL 30046
2015,2,29,22,276,18,New_Lines,1,3,4,MS153,Ames 24734
2015,3,5,55,726,24,New_Lines,1,3,2,B88,PI 550556
2015,2,23,26,101,4,New_Lines,1,4,2,38-11R PARENT HB 19 INB,Ames 2523
2015,2,39,24,579,14,New_Lines,1,3,7,AD 230 DS,Ames 28979
2015,3,34,39,1591,12,New_Lines,1,1,11,H50,Ames 26788
2015,3,29,42,1442,26,New_Lines,1,1,10,CML 300,PI 595569
2015,3,38,42,1715,29,New_Lines,1,1,13,90176,PI 561604
2015,3,15,49,1022,27,New_Lines,1,2,5,NS701,PI 601417
2015,3,31,40,1500,12,New_Lines,1,1,10,CML 108,Ames 27082
2015,3,32,53,1543,15,New_Lines,1,3,11,TUO 229,PI 391676
2015,3,40,55,1788,19,New_Lines,1,3,13,NC312,Ames 27152
2015,2,31,5,321,26,New_Lines,1,1,4,OC2,PI 553055
2015,2,27,22,1,29,Check,0,3,3,B73,14SJMY:Breed:0001
2015,2,23,32,106,10,New_Lines,1,4,2,S 56,PI 535906
2015,3,10,57,879,10,New_Lines,1,3,3,R-22 INBR.FR.SUPERGOLD,PI 340859
2015,3,17,62,1096,6,New_Lines,1,4,6,AD 440 DS-2,Ames 29000
2015,3,27,64,1402,29,New_Lines,1,4,9,CI 19,Ames 26119
2015,3,34,46,1597,18,New_Lines,1,2,11,H91,Ames 27114
2015,2,25,6,142,4,New_Lines,1,1,2,A204,Ames 23401
2015,2,35,7,443,19,New_Lines,1,1,6,Bei 10 = North 10,Ames 2332
2015,2,37,15,510,19,New_Lines,1,2,6,BR-1-1,PI 340835
2015,3,4,51,690,3,New_Lines,1,2,1,PHW30,PI 548808
2015,2,40,10,595,17,New_Lines,1,2,7,N507,PI 594056
2015,3,35,44,1625,16,New_Lines,1,1,12,T64S,PI 509046
2015,3,10,52,874,29,New_Lines,1,2,3,AusTRCF 306333,NSL 438019
2015,3,16,46,1051,12,New_Lines,1,2,5,764,PI 601374
2015,2,28,21,1,17,Check,0,3,3,B73,14SJMY:Breed:0001
2015,3,21,51,1207,15,New_Lines,1,2,7,R-PAH-1 IN.FR.TOM-THUMB,PI 340869
2015,3,5,51,722,5,New_Lines,1,2,2,A665,PI 607525
2015,3,17,67,1101,27,New_Lines,1,4,6,B69,PI 550456
2015,3,37,39,1681,14,New_Lines,1,1,12,ABPl 3,Ames 10287
2015,3,36,54,1666,19,New_Lines,1,3,12,Mo24W,PI 587144
2015,2,24,22,127,10,New_Lines,1,3,2,ND240,PI 607519
2015,2,29,2,258,17,New_Lines,1,1,4,ND385,NSL 32731
2015,3,28,49,1418,18,New_Lines,1,2,9,INBRED 41-1781,PI 186223
2015,3,27,65,1403,7,New_Lines,1,4,9,INB 101LFY/LFY (A632 X M16 S5),NSL 174429
2015,3,20,60,1184,12,New_Lines,1,3,7,R061,NSL 30871
2015,2,35,32,466,27,New_Lines,1,4,6,MS1,Ames 24704
2015,2,39,9,564,10,New_Lines,1,2,7,N72-3-1-1 INBRED,PI 221743
2015,3,32,41,1531,18,New_Lines,1,1,11,AR234,PI 561523
2015,3,18,67,1131,25,New_Lines,1,4,6,PHV63,PI 601500
2015,3,3,59,668,16,New_Lines,1,3,1,AusTRCF 305829,NSL 437903
2015,3,40,47,1780,7,New_Lines,1,2,13,CI 11B,Ames 26118
2015,2,24,10,115,4,New_Lines,1,2,2,A251,Ames 23406
2015,3,3,43,652,12,New_Lines,1,1,1,AD 187-1,Ames 28982
2015,2,29,7,263,26,New_Lines,1,1,4,A638,Ames 23476
2015,2,34,30,434,10,New_Lines,1,4,5,LH146Ht,PI 601402
2015,3,9,68,859,24,New_Lines,1,4,3,AD 233,Ames 28987
2015,2,33,17,391,17,New_Lines,1,3,5,N194,PI 550568
2015,3,41,45,1804,6,New_Lines,1,2,14,NC44,Ames 30862
2015,3,20,56,1180,5,New_Lines,1,3,7,Pa91HT3,Ames 25374
2015,3,34,40,1592,18,New_Lines,1,1,11,H51,Ames 26789
2015,3,17,68,1102,27,New_Lines,1,4,6,B14A,PI 550461
2015,3,8,59,820,16,New_Lines,1,3,3,PHZ51,PI 601322
2015,2,41,7,619,19,New_Lines,1,1,8,Ia5125,PI 587135
2015,3,5,59,730,14,New_Lines,1,3,2,89S4107,Ames 12816
2015,3,31,58,1516,15,New_Lines,1,3,10,T264,PI 542953
2015,3,32,47,1537,7,New_Lines,1,2,11,B-4541,PI 340838
2015,3,12,38,922,24,New_Lines,1,1,4,B57,PI 550472
2015,3,39,45,1748,6,New_Lines,1,2,13,Hi28,PI 593010
2015,3,26,64,1371,19,New_Lines,1,4,9,N529,PI 594076
2015,3,12,58,942,16,New_Lines,1,3,4,A635,Ames 19309
2015,3,25,47,1325,7,New_Lines,1,2,8,R904A,NSL 30906
2015,3,12,55,939,18,New_Lines,1,3,4,N530,PI 594077
2015,2,27,4,200,19,New_Lines,1,1,3,A654,PI 587141
2015,3,13,46,959,15,New_Lines,1,2,4,1538,PI 601658
2015,3,7,62,792,27,New_Lines,1,4,2,AD 188L DS,Ames 28994
2015,3,23,67,1283,17,New_Lines,1,4,8,AD SA1,Ames 29001
2015,3,37,37,1679,19,New_Lines,1,1,12,GE54,Ames 10254
2015,3,18,53,1118,19,New_Lines,1,3,6,CA-15-2 DENT STERILE,PI 340843
2015,3,38,65,1738,6,New_Lines,1,4,13,Yong 28 (br2),Ames 2334
2015,3,11,58,911,6,New_Lines,1,3,4,N209,PI 595366
2015,3,6,42,743,13,New_Lines,1,1,2,MS76,Ames 24716
2015,2,27,11,207,24,New_Lines,1,2,3,East 028,Ames 2330
2015,3,34,51,1602,12,New_Lines,1,2,11,Mo311ae,NSL 67796
2015,2,27,12,1,27,Check,0,2,3,B73,14SJMY:Breed:0001
2015,2,35,20,455,13,New_Lines,1,3,6,AD SA17,Ames 29017
2015,3,28,37,1407,14,New_Lines,1,1,9,H30w,Ames 26782
2015,3,37,42,1683,29,New_Lines,1,1,12,AusTRCF 305839,NSL 437913
2015,2,31,13,329,27,New_Lines,1,2,4,S8324,PI 601611
2015,3,34,54,1605,12,New_Lines,1,3,11,NC320,Ames 27156
2015,3,19,45,1141,18,New_Lines,1,2,6,HP301,PI 587131
2015,3,13,42,956,25,New_Lines,1,1,4,H121,Ames 26804
2015,3,23,66,1282,4,New_Lines,1,4,8,AD 363-2,Ames 28993
2015,3,5,52,723,16,New_Lines,1,2,2,B87,PI 608768
2015,3,2,67,646,27,New_Lines,1,4,1,CH753-4,Ames 27021
2015,3,36,52,1664,7,New_Lines,1,2,12,CI 74,Ames 26133
2015,3,29,64,1462,24,New_Lines,1,4,10,B64,PI 550440
2015,3,14,59,1001,13,New_Lines,1,3,5,Pa891,PI 531083
2015,3,36,59,1671,12,New_Lines,1,3,12,NC316,Ames 27154
2015,3,18,40,1106,6,New_Lines,1,1,6,R906,NSL 30907
2015,3,32,49,1539,5,New_Lines,1,2,11,T175,PI 638594
2015,3,23,68,1284,29,New_Lines,1,4,8,AD SA16,Ames 29016
2015,3,10,60,882,17,New_Lines,1,3,3,WU-TAN-TZAO,PI 391680
2015,2,34,31,435,17,New_Lines,1,4,5,LH85,PI 601405
2015,2,22,13,59,6,New_Lines,1,2,1,CL27,Ames 27029
2015,3,4,48,687,25,New_Lines,1,2,1,Oh56A,NSL 28967
2015,2,24,15,120,14,New_Lines,1,2,2,CM105,PI 587124
2015,3,25,66,1342,7,New_Lines,1,4,8,N536,PI 594082
2015,2,32,31,375,4,New_Lines,1,4,5,MS142,Ames 24733
2015,3,17,55,1089,19,New_Lines,1,3,6,NC362,Ames 27177
2015,3,9,48,840,27,New_Lines,1,2,3,N505,PI 594054
2015,3,28,40,1410,6,New_Lines,1,1,9,NC294,Ames 27143
2015,2,21,22,37,17,New_Lines,1,3,1,A155,Ames 23396
2015,3,36,38,1650,12,New_Lines,1,1,12,IA 88,PI 340878
2015,2,38,15,539,17,New_Lines,1,2,7,794,PI 601377
2015,2,33,25,399,5,New_Lines,1,4,5,N521,PI 594070
2015,3,12,49,933,5,New_Lines,1,2,4,PHW03,PI 601790
2015,3,38,38,1711,24,New_Lines,1,1,13,K201,NSL 22632
2015,3,33,63,1583,12,New_Lines,1,4,11,Pa91HT2,Ames 25373
2015,3,14,56,999,7,New_Lines,1,3,5,AD SA10,Ames 29010
2015,2,22,19,65,4,New_Lines,1,3,1,G6 T123,PI 340822
2015,3,17,61,1095,24,New_Lines,1,4,6,Mo512AW,Ames 28946
2015,3,34,64,1614,12,New_Lines,1,4,11,Mo30W,Ames 28930
2015,2,41,32,1,7,Check,0,4,8,B73,14SJMY:Breed:0001
2015,3,15,39,1013,16,New_Lines,1,1,5,AusTRCF 305831,NSL 437905
2015,2,21,19,34,10,New_Lines,1,3,1,CO245,Ames 27048
2015,2,31,26,340,24,New_Lines,1,4,4,Oh51A,Ames 23922
2015,3,22,44,1231,29,New_Lines,1,1,7,N541,PI 594087
2015,3,18,68,1132,5,New_Lines,1,4,6,PHW65,PI 601501
2015,2,40,17,602,18,New_Lines,1,3,7,LH82,PI 601170
2015,2,35,30,464,5,New_Lines,1,4,6,A636,Ames 23474
2015,3,17,57,1091,26,New_Lines,1,3,6,4581 INBRED,PI 415088
2015,3,24,40,1288,5,New_Lines,1,1,8,IDS28,Ames 24575
2015,2,28,26,250,15,New_Lines,1,4,3,CO120,Ames 27040
2015,2,33,14,388,3,New_Lines,1,2,5,ND283,NSL 32738
2015,3,40,52,1785,29,New_Lines,1,2,13,SC 357,NSL 53094
2015,3,27,66,1404,5,New_Lines,1,4,9,H117,NSL 197105
2015,3,10,50,872,14,New_Lines,1,2,3,AusTRCF 306235,NSL 437930
2015,3,13,49,962,25,New_Lines,1,2,4,N7A Goodman-Buckler,Ames 28366
2015,3,10,41,864,19,New_Lines,1,1,3,5261,NSL 15405
2015,3,19,47,1143,29,New_Lines,1,2,6,N506,PI 594055
2015,3,39,44,1747,5,New_Lines,1,1,13,Tx29A,Ames 22759
2015,2,30,30,314,6,New_Lines,1,4,4,SD63,PI 538237
2015,2,36,30,494,29,New_Lines,1,4,6,792,NSL 243016
2015,3,15,60,1033,19,New_Lines,1,3,5,Tx114,PI 633839
2015,3,8,41,803,6,New_Lines,1,1,3,Mo47,PI 583352
2015,3,15,67,1040,13,New_Lines,1,4,5,VaW6,Ames 19000
2015,2,21,31,46,4,New_Lines,1,4,1,A673,Ames 23497
2015,3,15,50,1023,5,New_Lines,1,2,5,PB80,PI 601441
2015,3,38,57,1730,29,New_Lines,1,3,13,TZSTRI107,PI 639931
2015,3,16,51,1056,25,New_Lines,1,2,5,K148,Ames 27122
2015,3,26,56,1,29,Check,0,3,9,B73,14SJMY:Breed:0001
2015,3,15,38,1012,18,New_Lines,1,1,5,AusTRCF 305822,NSL 437896
2015,3,41,55,1810,12,New_Lines,1,3,14,SC 357,NSL 68252
2015,3,31,65,1523,24,New_Lines,1,4,10,T224,PI 550520
2015,3,25,48,1326,7,New_Lines,1,2,8,R907,NSL 30908
2015,3,38,44,1717,29,New_Lines,1,1,13,R228,PI 592733
2015,3,11,67,919,25,New_Lines,1,4,4,78004,PI 601210
2015,2,26,24,1,10,Check,0,3,3,B73,14SJMY:Breed:0001
2015,3,24,43,1291,16,New_Lines,1,1,8,W32,NSL 30071
2015,3,38,46,1719,12,New_Lines,1,2,13,AusTRCF 306352,NSL 438038
2015,3,30,39,1469,29,New_Lines,1,1,10,AR266,PI 561529
2015,3,23,39,1257,10,New_Lines,1,1,8,Oh603,PI 573098
2015,3,33,64,1584,29,New_Lines,1,4,11,MINN #5,Ames 26004
2015,2,39,29,1,15,Check,0,4,7,B73,14SJMY:Breed:0001
2015,3,14,67,1009,29,New_Lines,1,4,5,B106,PI 594049
2015,2,21,3,1,14,Check,0,1,1,B73,14SJMY:Breed:0001
2015,3,41,38,1801,5,New_Lines,1,1,14,Mo33W,Ames 28933
2015,3,41,61,1812,6,New_Lines,1,4,14,INBRED 379,PI 186183
2015,2,29,1,257,14,New_Lines,1,1,4,R53,NSL 30869
2015,3,38,41,1714,14,New_Lines,1,1,13,AR254,PI 561527
2015,2,31,25,339,16,New_Lines,1,4,4,A667,Ames 23491
2015,3,21,68,1223,6,New_Lines,1,4,7,Pa760,PI 560075
2015,2,35,18,453,15,New_Lines,1,3,6,AD SA3,Ames 29003
2015,3,39,40,1743,16,New_Lines,1,1,13,Mo14W,PI 558530
2015,3,19,43,1139,12,New_Lines,1,1,6,N551,PI 638549
2015,3,41,46,1805,25,New_Lines,1,2,14,CI 23,CIze 23
2015,3,10,54,876,12,New_Lines,1,3,3,CI 20,Ames 26120
2015,3,9,41,833,13,New_Lines,1,1,3,89S4127,Ames 12820
2015,3,37,43,1684,4,New_Lines,1,1,12,AusTRCF 306234,NSL 437929
2015,3,33,65,1585,18,New_Lines,1,4,11,Mo31W,Ames 28931
2015,3,13,54,967,25,New_Lines,1,3,4,Ye 4,Ames 2335
2015,3,33,60,1580,5,New_Lines,1,3,11,NC280,Ames 28421
2015,3,14,53,996,13,New_Lines,1,3,5,AD 347 DS-2,Ames 28997
2015,3,15,61,1034,5,New_Lines,1,4,5,B59,PI 550462
2015,3,35,43,1624,29,New_Lines,1,1,12,T62S,PI 509045
2015,3,13,45,1,15,Check,0,2,4,B73,14SJMY:Breed:0001
2015,3,24,67,1313,7,New_Lines,1,4,8,A415-1-3 INBRED,PI 221773
2015,2,34,10,1,25,Check,0,2,5,B73,14SJMY:Breed:0001
2015,3,17,45,1081,18,New_Lines,1,2,6,WXI205,Ames 26748
2015,3,21,47,1203,7,New_Lines,1,2,7,AD 440 DS-1,Ames 28999
2015,2,39,10,565,19,New_Lines,1,2,7,T141,PI 340827
2015,2,29,14,1,14,Check,0,2,4,B73,14SJMY:Breed:0001
2015,2,25,8,1,3,Check,0,1,2,B73,14SJMY:Breed:0001
2015,3,10,38,861,24,New_Lines,1,1,3,Yellow 3-4,Ames 2331
2015,3,26,63,1370,13,New_Lines,1,4,9,Hi25,PI 593007
2015,3,40,61,1794,18,New_Lines,1,4,13,NC370,Ames 27181
2015,3,14,57,1000,14,New_Lines,1,3,5,NC254,PI 511310
2015,3,38,48,1721,29,New_Lines,1,2,13,INBRED 305,PI 186226
2015,3,4,47,686,29,New_Lines,1,2,1,AD 370,Ames 29030
2015,3,17,63,1097,10,New_Lines,1,4,6,AD SA4,Ames 29004
2015,3,21,41,1197,26,New_Lines,1,1,7,AusTRCF 306282,NSL 437968
2015,3,32,42,1532,24,New_Lines,1,1,11,B101,PI 564852
2015,2,36,26,1,26,Check,0,4,6,B73,14SJMY:Breed:0001
2015,3,18,50,1,29,Check,0,2,6,B73,14SJMY:Breed:0001
2015,3,40,39,1772,12,New_Lines,1,1,13,SC144,Ames 10274
2015,3,28,60,1428,10,New_Lines,1,3,9,LH205,PI 537099
2015,3,9,63,1,13,Check,0,4,3,B73,14SJMY:Breed:0001
2015,3,24,57,1303,29,New_Lines,1,3,8,AusTRCF 306239,NSL 437934
2015,3,6,49,750,19,New_Lines,1,2,2,MS222,Ames 24747
2015,3,25,44,1322,19,New_Lines,1,1,8,R226,PI 531510
2015,3,26,45,1353,6,New_Lines,1,2,9,LH193,PI 539927
2015,3,29,59,1,26,Check,0,3,10,B73,14SJMY:Breed:0001
2015,3,17,56,1090,24,New_Lines,1,3,6,NC372,Ames 27182
2015,3,29,50,1449,16,New_Lines,1,2,10,DE1,PI 606329
2015,3,40,66,1799,26,New_Lines,1,4,13,IA DS 38-W,PI 340874
2015,3,35,59,1640,19,New_Lines,1,3,12,N515,PI 594064
2015,3,39,62,1765,14,New_Lines,1,4,13,Hi56,PI 641238
2015,2,40,25,610,27,New_Lines,1,4,7,IB02,PI 601457
2015,2,34,21,1,25,Check,0,3,5,B73,14SJMY:Breed:0001
2015,3,10,44,866,17,New_Lines,1,1,3,Oh84,NSL 28968
2015,2,28,18,244,17,New_Lines,1,3,3,MS89,Ames 24722
2015,3,40,46,1779,5,New_Lines,1,2,13,CI 1,Ames 26114
2015,3,34,60,1611,19,New_Lines,1,3,11,AusTRCF 306304,NSL 437990
2015,2,24,13,118,26,New_Lines,1,2,2,ND304W,PI 550552
2015,3,24,53,1300,19,New_Lines,1,3,8,NC326,Ames 27159
2015,3,37,38,1680,19,New_Lines,1,1,12,GE335,Ames 10261
2015,3,14,37,981,5,New_Lines,1,1,5,CI 41,Ames 26129
2015,3,11,65,917,25,New_Lines,1,4,4,6103,PI 601159
2015,2,33,15,389,24,New_Lines,1,2,5,SD15,NSL 34374
2015,3,19,44,1140,7,New_Lines,1,1,6,N552,PI 638550
2015,3,10,51,873,25,New_Lines,1,2,3,AusTRCF 306258,NSL 437947
2015,3,40,68,1,13,Check,0,4,13,B73,14SJMY:Breed:0001
2015,3,37,40,1,12,Check,0,1,12,B73,14SJMY:Breed:0001
2015,3,31,68,1526,12,New_Lines,1,4,10,Mo10,PI 558517
2015,2,35,9,1,13,Check,0,2,6,B73,14SJMY:Breed:0001
2015,3,30,48,1477,6,New_Lines,1,2,10,PHJ31,PI 601773
2015,3,22,55,1241,27,New_Lines,1,3,7,NC252,PI 511309
2015,3,14,41,985,6,New_Lines,1,1,5,AusTRCF 305835,NSL 437909
2015,2,31,18,1,26,Check,0,3,4,B73,14SJMY:Breed:0001
2015,2,34,16,421,26,New_Lines,1,2,5,N193,PI 550567
2015,3,35,58,1639,29,New_Lines,1,3,12,Hi39,PI 593017
2015,3,24,52,1299,19,New_Lines,1,2,8,IA DS 61,NSL 75976
2015,3,36,56,1668,26,New_Lines,1,3,12,R230,PI 592735
2015,3,26,46,1354,4,New_Lines,1,2,9,NP86,PI 542715
2015,3,20,53,1178,17,New_Lines,1,3,7,H123,Ames 22753
2015,2,40,32,616,18,New_Lines,1,4,7,ICI 740,PI 559382
2015,3,8,62,823,13,New_Lines,1,4,3,HP62-02,PI 542776
2015,3,35,57,1638,26,New_Lines,1,3,12,N801w,PI 592741
2015,3,14,42,986,10,New_Lines,1,1,5,AusTRCF 306276,NSL 437962
2015,2,30,17,1,29,Check,0,3,4,B73,14SJMY:Breed:0001
2015,3,13,55,968,27,New_Lines,1,3,4,Huanyao,Ames 2337
2015,3,36,48,1660,19,New_Lines,1,2,12,T171,PI 548783
2015,3,39,55,1758,27,New_Lines,1,3,13,Tx807,PI 619430
2015,3,17,42,1078,17,New_Lines,1,1,6,L 289,NSL 65872
